ID	Product	Protocol	Fingerprint	F. Type	Shodan	Censys	Fingerprint Type	Fingerprint proposed by	Support	Status	BITSIGHT COMMENTS	Implemented on	Provided by Schneider	Remarks (Schneider)	Groma Implemented Date	Groma JIRA Ticket	Groma CPE	CPE Review (SE)
131	Easergy relays 	MMS	services.mms.model="S61850 for Easergy Relays"	mms model 		Y	OT	Schneider Electric	Supported	Implemented		10/31/2023	9/13/2024
132	EasergyT200		services.http.response.html_tags="<title>Easergy T200</title>"	html tag		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 133		9/13/2024
133	EasergyT200		services.http.response.html_title="Easergy T200"	html title		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
134	Com'X		services.tls.certificates.leaf_data.issuer.common_name="ComX"	tls Certificate 		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
135	Com'X		services.tls.certificates.leaf_data.issuer.organizational_unit="Gateways & Energy Servers"	tls Certificate 		Y	IT	Schneider Electric	Unsupported	Not Implemented			9/13/2024
136	Com'X		services.http.response.body_hashes="sha256:9b4cfd6283812467a1ba759e532c32a0d501ceb21da0cebe169a694945857fd9"	hash		Y	IT	Schneider Electric	Unsupported	Not Implemented	Murmurhash -227488376		9/13/2024
137	Com'X		services.http.response.body_hashes="sha1:59456e476c955dd8d7524eed64fa1ec278e02c81"	hash		Y	IT	Schneider Electric	Unsupported	Duplicate	Murmurhash -227488376 (Duplicates ID 136)		9/13/2024
138	Com'X		services.http.response.body_hashes="sha1:3acd27943371645495b0facea35227ecf56c7125" and services.tls.certificates.leaf_data.subject.common_name="ComX"	hash			IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
139	Com'X		services.tls.certificates.leaf_data.subject.common_name="ComX"	tls Certificate 		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 134		9/13/2024
140	Com'X		services.tls.certificates.leaf_data.subject.organizational_unit="Gateways & Energy Servers"	tls Certificate 		Y	IT	Schneider Electric	Unsupported	Not Implemented			9/13/2024
141	Com'X 510		services.tls.certificates.leaf_data.names="ComX510"	tls Certificate 		Y	IT	Schneider Electric	Unsupported	Not Implemented			9/13/2024
142	Com'X 510		services.tls.certificates.leaf_data.issuer.common_name="ComX510"	tls Certificate 		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
143	Com'X 510		services.http.response.body_hashes="sha1:3acd27943371645495b0facea35227ecf56c7125" and services.tls.certificates.leaf_data.names="ComX510"	tls Certificate + hash		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
144	Com'X200		services.tls.certificates.leaf_data.names="ComX200"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented			9/13/2024
145	Com'X200		services.http.response.body_hashes="sha1:3acd27943371645495b0facea35227ecf56c7125" and services.tls.certificates.leaf_data.names="ComX200"	hash + tls certificate		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
146	Enerlin'X iRIO		("iRIO") and services.software.vendor=`Microsoft`	Basic realm + vendor		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
147	Enerlin'X iRIO		("iRIO") and services.software.vendor=`DD-WRT`	Basic realm + vendor		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
148	Enerlin'X iRIO		services.http.response.html_tags="<title>Schneider Electric Telecontrol - Industrial Web Control</title>"	html tag		Y	IT	Schneider Electric	Unsupported	Duplicate			9/13/2024
149	Enerlin'X iRIO		services.http.response.html_title="Schneider Electric Telecontrol - Industrial Web Control"	html title		Y	IT	Schneider Electric	Supported	Implemented		6/27/2024	9/13/2024
150	Enerlin'X iRIO		("iRIO") and services.http.response.html_title="Schneider Electric Telecontrol - Industrial Web Control"	baisc realm + html title 		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
151	Enerlin'X iRIO		title:"Schneider Electric Telecontrol - Industrial Web Control"	html title	Y		IT	Schneider Electric	Supported	Duplicate	Duplicates ID 149		9/13/2024
152	Enerlin'X iRIO		http.favicon.hash:-1324056836 title:"Schneider Electric Telecontrol - Industrial Web Control"	favicon	Y		IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
153	EGX300		services.snmp.oid_system.desc="Schneider Electric - EGX300"	service 		Y	IT	Schneider Electric	Supported	Implemented		7/3/2024	9/13/2024
154	EGX100		services.http.response.headers: (key: `WWW-Authenticate` and value.headers: `Basic realm="EGX100"`)	Basic Realm		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
155	ION7400		services.tls.certificates.leaf_data.issuer.common_name:"ION7400"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
156	PM5000		services.http.response.html_title="Meter Insights - Schneider Electric"	html title		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
157	PM5560		services.http.response.html_title="PM5560"	hmtl title		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 22		9/13/2024			RP-220914: Adding fingerprints for PM5560
158	PM5560		services.bacnet.model_name="PM5560"	service 		Y	IT	Schneider Electric	Supported	Duplicate			9/13/2024			RP-220914: Adding fingerprints for PM5560
159	PM5560		services.http.response.html_tags="<title>PM5560</title>"	html tag		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 22		9/13/2024			RP-220914: Adding fingerprints for PM5560
160	PM5560		services.http.response.html_title="PM5560" and services.http.response.favicons.hashes="md5:89167393768668c72fab6a9f025b5da6" and "schneider electric"	html title + favicon		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024			RP-220914: Adding fingerprints for PM5560
161	PM5560		services.http.response.body_hash="sha1:becd0c60aa243b2bdb6d66fedbf346bae99524f4"	hash		Y	IT	Schneider Electric	Unsupported	Not Implemented	Murmurhash -1474351623		9/13/2024			RP-220914: Adding fingerprints for PM5560
162	Acti9 PowerTag Link		services.http.response.headers: (key: `Set-Cookie` and value.headers: `Product-Name=PowerTag Link`)	headers		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
163	Acti9 PowerTag Link		services.http.response.headers: (key: `Set-Cookie` and value.headers: `Product-Range=Acti9`)	headers		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
164	Acti9 PowerTag Link		services.http.response.body_hashes="sha1:b57132d8bd0c819dede30666c82023953b822915"	hash		Y	IT	Schneider Electric	Unsupported	Not Implemented	Murmurhash 406219648		9/13/2024
165	Acti9 PowerTag Link		services.http.response.headers: (key: `Set-Cookie` and value.headers: `Product-Name=PowerTag Link HD`)	headers		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
166	S61850 for VAMP Relays		services.mms.model="S61850 for VAMP Relays"	service 		Y	IT	Schneider Electric	Supported	Implemented		5/8/2024	9/13/2024
167	M262		services.tls.certificates.leaf_data.issuer.common_name="TM262-10"	tls certificate		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 394		9/13/2024
168	M262		services.tls.certificates.leaf_data.issuer.common_name="TM262-10"	tls certificate		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 394		9/13/2024
169	Power Chute		services.tls.certificates.leaf_data.issuer.organization="APC by Schneider Electric"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
170	EcoStruxure XR Operator Advisor		services.http.response.html_title="EcoStruxure™ XR Operator Advisor"	html title		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
171	EcoStruxure XR Operator Advisor		services.http.response.html_tags="<title>EcoStruxure™ XR Operator Advisor</title>"	html title		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 171		9/13/2024
172	EcoStruxure XR Operator Advisor		services.http.response.body_hash="sha1:6e392e185881ed65ec5560292650cafdc10b5d49"	hash		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
173	EcoStruxure XR Operator Advisor		services.http.response.body_hashes="sha1:8565864f7cc67df457cbf0b87e49d5bc05d749d9"	hash		Y	IT	Schneider Electric	Unsupported	Not Implemented	Will use murmurhash (review)		9/13/2024
174	Power Advisor		Power Advisor and "Schneider"	basic realm combination		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
175	SpaceLynk		services.software.product="SpaceLYnk Firmware"	product		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
176	SpaceLynk		services.tls.certificates.leaf_data.subject_dn="CN=spaceLYnk"	tls certificate		Y	IT	Schneider Electric	Supported	Not Implemented	Requires changes in the data pipeline		9/13/2024
177	SpaceLynk		services.tls.certificates.leaf_data.issuer.common_name="spaceLYnk"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
178	Power Operation 		services.http.response.html_title="Power Operation"	html title		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 106		9/13/2024
179	Power Operation 		services.http.response.html_tags="<title>Power Operation</title>"	html tag		Y	IT	Schneider Electric	Supported	Duplicate	Duplicates ID 106		9/13/2024
180	SpaceLogic C-Bus Home Controller		(services.software.vendor="Schneider Electric") and services.software.product=`SpaceLogic C-Bus Home Controller`	vendor + product		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
181	Wiser		services.tls.certificates.leaf_data.issuer.common_name="Wiser for KNX"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented		6/27/2024	9/13/2024
182	Wiser		services.tls.certificates.leaf_data.subject.common_name="Wiser for KNX"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented	Implemented as a match on all certificate data	6/27/2024	9/13/2024
183	Wiser		services.tls.certificates.leaf_data.subject_dn="CN=Wiser for KNX"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented	Implemented as a match on all certificate data	6/27/2024	9/13/2024
184	Wiser		services.tls.certificates.leaf_data.issuer_dn="CN=Wiser for KNX"	tls certificate		Y	IT	Schneider Electric	Supported	Implemented	Implemented as a match on all certificate data	6/27/2024	9/13/2024
185	Wiser		services.http.response.body_hashes="sha1:4787b4c012ebe0f56bc4733de4af2d4c2aace62b" and services.tls.certificates.leaf_data.issuer_dn="CN=Wiser for KNX"	hash + tls certificate		Y	IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
186	Easergy relays 		Model: S61850 for Easergy Relays	Model	Y		IT	Schneider Electric	Supported	Implemented	No protocol information. Implemented as product fingerprint and for IEC61850 protocol.	7/13/2023	9/13/2024
187	Easergy relays 		hash:-510269654	hash	Y		IT	Schneider Electric	Supported	Implemented	No matches	10/9/2024	9/13/2024
188	Easergy T300		Easergy T300	Basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
189	PM5111		hash:-1461446935	hash	Y		IT	Schneider Electric	Supported	Implemented	No matches	10/9/2024	9/13/2024
190	PM5111		Device Identification: Schneider Electric PM5111	Device identification	Y		IT	Schneider Electric	Supported	Implemented	Implemented as Modbus fingerprint	8/16/2023	9/13/2024
191	PM5111		product:"PM5111"	product	Y		IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
192	PM5110		Device Identification: Schneider Electric PM5110	Device identification	Y		IT	Schneider Electric	Supported	Implemented	Implemented as Modbus fingerprint	8/16/2023	9/13/2024
193	PM5110		product:"PM5110"	product	Y		IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
194	PM5563		Device Identification: Schneider Electric PM5563	Device identification	Y		IT	Schneider Electric	Supported	Implemented	Implemented as Modbus fingerprint	8/16/2023	9/13/2024
195	PM5563		product:"PM5563" port:47808	product	Y		IT	Schneider Electric	Supported	Implemented	Implemented as Bacnet fingerprint	3/6/2024	9/13/2024
196	PM5563		product:"PM5563" port:502	product	Y		IT	Schneider Electric	Supported	Duplicate	Duplicates ID 194		9/13/2024
197	PM5563		hash:-387867850	hash	Y		IT	Schneider Electric	Supported	Not Implemented			9/13/2024
198	PM5563		hash:1662550786	hash	Y		IT	Schneider Electric	Supported	Not Implemented			9/13/2024
199	ION 	SQL	Instance Name: ION	instance	Y		IT	Schneider Electric	Supported	Implemented		9/22/2023	12/12/2022
200	ION7400/PM8000	HTTP	http.favicon.hash:586189054	favicon	Y		IT	Schneider Electric	Supported	Duplicate	Duplicate ID 45		9/13/2024
201	ION8650	SSH	ION8650	Basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
202	ION8650		title:"PowerLogic ION 8650"	html title	Y		IT	Schneider Electric	Supported	Duplicate	Duplicate ID 33		9/13/2024
203	ION8650		SSH-2.0-ION8650	?	Y		IT	Schneider Electric	Unsupported	Not Implemented			9/13/2024
204	ION7650	HTTP	title:"PowerLogic ION 7650"	html title			IT	Schneider Electric	Supported	Duplicate	Duplicates ID 3		9/13/2024
205	EGX100		WWW-Authenticate: Basic realm="EGX100"	basic realm 	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
206	EGX150		EGX150	basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
207	Power Monitoring Expert	HTTP	title:"Power Monitoring Expert"	html title	Y		IT	Schneider Electric	Supported	Duplicate	Dupplicates ID 13		9/13/2024			RP-220915: Adding fingerprints for Power Monitoring Expert
208	Power Monitoring Expert	HTTP	title:"Power Monitoring Expert" http.favicon.hash:1317073961	html title	Y		IT	Schneider Electric	Supported	Duplicate	Duplicates ID 207		9/13/2024			RP-220915: Adding fingerprints for Power Monitoring Expert
209	Site server	HTTP	http.favicon.hash:1317073961 title:"Site Server"	favicon	Y		IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
210	Démo Power Operation		Location: https://demo.ecostruxure-power-operation.se.app/WebHmi	?	Y		IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
211	PAS800L		Device Identification: Schneider Electric PAS800L	Device identification	Y		IT	Schneider Electric	Supported	Implemented	Implemented as modbus fingerprint	10/9/2024	9/13/2024
212	PAS800L		PAS800L/	basic realm (strict)	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
213	PAS800		PAS800/	basic realm (strict)	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
214	PAS600		PAS600/	basic realm (strict)	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
215	PAS600L		PAS600L/	basic realm (strict)	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
216	PAS400		PAS400/	basic realm (strict)	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
217	PM5330		product:"PM5330"	product	Y		IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
218	Easergy P5		Easergy-P5	basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
219	Easergy T300		Easergy port:8443	basic realm + port	Y		IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
220	Old ethernet gateway		product:"Allegro RomPager" port:80 title:"Log In"	product + port + html title	Y		IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024
221	PM5560	SNMP	hash:133098726	hash	Y		IT	Schneider Electric	Unsupported	Review	Needs review from Schneider Electric team.More details		9/13/2024			RP-220914: Adding fingerprints for PM5560
222	PM5500	HTTP	WWW-Authenticate: Basic realm="PM5500"	basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
223	PM5500		hash:1741371136	hash	Y		IT	Schneider Electric	Supported	Not Implemented			9/13/2024
224	EGX300		"EGX300"	basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
225	EGX150		"EGX150"	basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
226	EGX400		"EGX400"	basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
227	EGX200		"EGX200"	basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
228	PM5560		pm5560	basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024			RP-220914: Adding fingerprints for PM5560
229	PM5560	UDP	Model Name: PM5560	model	Y		IT	Schneider Electric	Supported	Duplicate	Duplicates other fingerprints. No protocol specified also		9/13/2024			RP-220914: Adding fingerprints for PM5560
230	PM5560	SNMP	Description: Schneider Electric - PM5560 "SNMP"	Description	Y		IT	Schneider Electric	Supported	Implemented	Implemented as "Schneider Electric - PM5560" snmp fingerprint	7/3/2024	9/13/2024			RP-220914: Adding fingerprints for PM5560
231	PM5560	HTTP	http.favicon.hash:487597720 title:"PM5560"	favicon	Y		IT	Schneider Electric	Unsupported	Not Implemented	Possible Smartfingerprint implementation		9/13/2024			RP-220914: Adding fingerprints for PM5560
232	PM5560		title:"PM5560"	html title	Y		IT	Schneider Electric	Supported	Duplicate	Same as the one in row 159		9/13/2024			RP-220914: Adding fingerprints for PM5560
233	PM5560	UDP	product:"PM5560" port:47808	product + port 	Y		IT	Schneider Electric	Supported	Duplicate	Duplicates ID 235		9/13/2024			RP-220914: Adding fingerprints for PM5560
234	PM5560		product:"PM5560" port:502	product + port 	Y		IT	Schneider Electric	Supported	Duplicate	Duplicates ID 235		9/13/2024			RP-220914: Adding fingerprints for PM5560
235	PM5560	Modbus TCP	Device Identification: Schneider Electric PM5560	Device identification	Y		OT	Schneider Electric	Supported	Implemented		8/16/2023	9/13/2024			RP-220914: Adding fingerprints for PM5560
236	PM5560	UDP	Product name: PM5560	Product	Y		IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024			RP-220914: Adding fingerprints for PM5560
237	PM5560	Modbus TCP	product:"Schneider Electric" version:"PM5560"	Product + version	Y		OT	Schneider Electric	Supported	Duplicate	Duplicates ID 235		9/13/2024			RP-220914: Adding fingerprints for PM5560
238	PM5561	HTTP	hash:650390232	hash	Y		IT	Schneider Electric	Supported	Not Implemented			9/13/2024
239	PM5560	HTTP	hash:2038846960	hash	Y		IT	Schneider Electric	Supported	Not Implemented			9/13/2024			RP-220914: Adding fingerprints for PM5560
240	PM5320	HTTP	hash:-1632565563	hash	Y		IT	Schneider Electric	Supported	Not Implemented			9/13/2024
241	PM5561	HTTP	hash:-315174708	hash	Y		IT	Schneider Electric	Supported	Not Implemented			9/13/2024
242	PM5562	HTTP	hash:-1512920408	hash	Y		IT	Schneider Electric	Supported	Not Implemented			9/13/2024
243	Enerlin'X iRIO	HTTP	http.favicon.hash:-1324056836	favicon 	Y		IT	Schneider Electric	Supported	Implemented	Implemented ("Telecontrol")	5/31/2023	12/12/2022
244	PM5562	Modbus TCP	product:"Schneider Electric" version:"PM5562"	product + verison 	Y		OT	Schneider Electric	Supported	Implemented	Implemented as "Schneider Electric PM5562"	10/9/2024	9/13/2024
245	PM5562	UDP	product:"PM5562" port 47808	product + port	Y		IT	Schneider Electric	Supported	Implemented		3/5/2024	9/13/2024
246	PM5562	UDP	Product name: PM5562	product	Y		IT	Schneider Electric	Supported	Implemented		10/9/2024	9/13/2024
247	PM5562	Modbus TCP	product:"PM5562" port:502	product + port	Y		OT	Schneider Electric	Supported	Duplicate	Duplicates ID 244		9/13/2024
248	PowerLogic Vamp 	IEC61850	Vamp product:"S61850 for VAMP Relays"	basic	Y		OT	Schneider Electric	Supported	Implemented		5/8/2024	9/13/2024
249	PowerLogic Vamp 	IEC61850	hash:-1327757089	hash	Y		OT	Schneider Electric	Supported	Not Implemented			9/13/2024
250	Augmented Operator Advisor 	HTTP	Augmented Operator Advisor	Basic realm	Y		IT	Schneider Electric	Supported	Not Implemented	Supported in Groma		9/13/2024
251	Smart UPS	TCP 	"Smart-UPS"	Basic realm	Y		IT	Schneider Electric	Research in-progress	Not Implemented	protocol: apcupsd		9/13/2024
252	Smart-UPS 500	APCUPSd	MODEL : Smart-UPS 500	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
253	Smart-UPS 500	APCUPSd	MODEL : Smart-UPS 500 port:3551	Product + Port	Y		IT	Schneider Electric	Research in-progress	Duplicate	Duplicates ID 252		9/13/2024
254	BACK-UPS ES 550	APCUPSd	UPSNAME : BACK-UPS ES 550	Product	Y		IT	Schneider Electric	Research in-progress	Won't do	We can only use the fields MODEL and APCMODEL to fingerprint UPS' models. Other fields are not reliable		9/13/2024
255	BACK-UPS ES 550	APCUPSd	UPSNAME : BACK-UPS ES 550 port:3551	Product + Port	Y		IT	Schneider Electric	Research in-progress	Duplicate	Duplicates ID 254		9/13/2024
256	SMART-UPS 700	APCUPSd	MODEL : SMART-UPS 700	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
257	Smart-UPS 750	APCUPSd	MODEL : Smart-UPS 750	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
258	Smart-UPS 750 RM	APCUPSd	MODEL : Smart-UPS 750 RM	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
259	Smart-UPS 750 XL	APCUPSd	MODEL : Smart-UPS 750 XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
260	Smart-UPS 1000	APCUPSd	MODEL : Smart-UPS 1000	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
261	Smart-UPS 1000 RM	APCUPSd	MODEL : Smart-UPS 1000 RM	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
262	Smart-UPS RT 1000 XL	APCUPSd	MODEL : Smart-UPS RT 1000 XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
263	Smart-UPS X 1000	APCUPSd	MODEL : Smart-UPS X 1000	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
264	Smart-UPS C 1000	APCUPSd	MODEL : Smart-UPS C 1000	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
265	SMART-UPS 1400 RM	APCUPSd	MODEL : SMART-UPS 1400 RM	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
266	SMART-UPS 1400 RM XL	APCUPSd	MODEL : SMART-UPS 1400 RM XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
267	Smart-UPS 1500	APCUPSd	MODEL : Smart-UPS 1500	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
268	Smart-UPS C 1500	APCUPSd	MODEL : Smart-UPS C 1500	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
269	Smart-UPS X 1500	APCUPSd	MODEL : Smart-UPS X 1500	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
270	Back-UPS RS 1500G	APCUPSd	MODEL : Back-UPS RS 1500G	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
271	Smart-UPS 1500 RM	APCUPSd	MODEL : Smart-UPS 1500 RM	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
272	Smart-UPS 1500 DLJ2	APCUPSd	MODEL : Smart-UPS 1500 DLJ2	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
273	Smart-UPS 1500 RM DLJ2	APCUPSd	MODEL : Smart-UPS 1500 RM DLJ2	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
274	Smart-UPS C 2000	APCUPSd	MODEL : Smart-UPS C 2000	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
275	Smart-UPS RT 2000 XL	APCUPSd	MODEL : Smart-UPS RT 2000 XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
276	Smart-UPS X 2000	APCUPSd	MODEL : Smart-UPS X 2000	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
277	Smart-UPS 2200	APCUPSd	MODEL : Smart-UPS 2200	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
278	Smart-UPS 2200 RM	APCUPSd	MODEL : Smart-UPS 2200 RM	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
279	Smart-UPS 2200 RM XL	APCUPSd	MODEL : Smart-UPS 2200 RM XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
280	Smart-UPS 2200 XL	APCUPSd	MODEL : Smart-UPS 2200 XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
281	Smart-UPS 2200 BI	APCUPSd	MODEL : Smart-UPS 2200 BI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
282	Smart-UPS RT 2200 XL	APCUPSd	MODEL : Smart-UPS RT 2200 XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
283	Smart-UPS 3000	APCUPSd	MODEL : Smart-UPS 3000	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
284	Smart-UPS 3000 RM	APCUPSd	MODEL : Smart-UPS 3000 RM	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
285	Smart-UPS 3000 RM XL	APCUPSd	MODEL : Smart-UPS 3000 RM XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
286	Smart-UPS 5000	APCUPSd	MODEL : Smart-UPS 5000	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
287	Smart-UPS SRT 5000	APCUPSd	MODEL : Smart-UPS SRT 5000	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
288	SMART-UPS 5000 RM	APCUPSd	MODEL : SMART-UPS 5000 RM	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
289	Smart-UPS RT 6000 RM XL	APCUPSd	MODEL : Smart-UPS RT 6000 RM XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
290	Smart-UPS RT 10000 XL	APCUPSd	MODEL : Smart-UPS RT 10000 XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
291	Smart-UPS RT 10000 RM XL	APCUPSd	MODEL : Smart-UPS RT 10000 RM XL	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
292	Smart-UPS SC420	APCUPSd	MODEL : Smart-UPS SC420	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
293	Smart-UPS SC620	APCUPSd	MODEL : Smart-UPS SC620	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
294	Smart-UPS SRT	APCUPSd	MODEL : Smart-UPS SRT	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
295	SRV 1KRI	APCUPSd	MODEL : SRV 1KRI	Product	Y		IT	Schneider Electric	Research in-progress	Implemented		7/10/2025	9/13/2024
